 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
   27919        60.1683       145.1273          68.57       149.4445         1.6713          3.511 2025-01-03T03:18:19
   27920       -90.5652      2771.5745          -0.50      1301.2185         0.5996          5.246 2025-01-03T03:18:20
   27921       -92.7460      2757.1462          -0.52      1291.6925         0.5865          6.195 2025-01-03T03:18:21
   27922         1.1732         4.3231          41.26        11.0927         0.7758          6.154 2025-01-03T03:18:22
   27923         0.2432         3.5873          36.95        10.0960         0.8059          6.309 2025-01-03T03:18:22
   27924         0.3014         3.6808          41.23         6.1291         0.3987          5.386 2025-01-03T03:18:22
   27925         1.7180         6.1805          40.37        17.4457         1.2637          6.264 2025-01-03T03:18:23
   27926         1.3945         3.0242          36.90         7.4203         0.4514          5.456 2025-01-03T03:18:23
   27927         0.6929         3.3687          41.21         7.6007         0.5223          5.580 2025-01-03T03:18:23
   27928       -51.2972       361.4424          70.98       149.1517         1.9728          5.069 2025-01-03T03:18:23
   27929         1.1319         4.0764          40.61        12.2261         0.9056          4.979 2025-01-03T03:18:24
   27930         1.7897         3.1338          40.32        12.7313         0.9375          6.295 2025-01-03T03:18:24
   27931         2.4808         2.0908          38.06        13.5586         1.0032          4.836 2025-01-03T03:18:24
   27932      -102.5686      2766.1926          -0.78      1283.7954         0.3268          4.831 2025-01-03T03:18:25
   27933      -106.1010      2755.8884          -0.80      1274.8700         0.3027          5.566 2025-01-03T03:18:27
   27934        76.7108       144.6535          68.23       163.4412         1.4404          3.046 2025-01-03T03:18:27
   27935         0.4164         2.1583          40.23        12.0349         1.0539          4.962 2025-01-03T03:18:27
   27936         0.1714         1.5117          41.11         3.6736         0.2746          5.025 2025-01-03T03:18:28
   27937         0.8234         1.2651          40.20         6.4506         0.4995          5.008 2025-01-03T03:18:28
   27938         0.9228         2.0201          40.25         9.2259         0.7293          6.265 2025-01-03T03:18:28
   27939         0.4336         1.9753          41.14         5.5947         0.4173          6.199 2025-01-03T03:18:28
   27940         0.4255         2.7262          40.50         7.4887         0.5700          6.240 2025-01-03T03:18:29
   27941         0.2005         1.1243          37.99         4.5950         0.3832          6.087 2025-01-03T03:18:29
   27942         0.1360         0.8294          36.78         5.5134         0.4963          4.908 2025-01-03T03:18:29
   27943      -121.8648      2764.5884          -0.92      1262.1923         0.1763          4.817 2025-01-03T03:18:30
   27944         0.3681         2.8549          40.47         8.5354         0.6740          6.277 2025-01-03T03:18:30
   27945         0.6509         0.7176          37.99         8.7723         0.7763          4.944 2025-01-03T03:18:32
   27946         0.9532         2.9123          40.47         9.9884         0.7579          4.862 2025-01-03T03:18:32
   27947      -127.0694      2752.5579          -0.93      1250.9463         0.1737          5.626 2025-01-03T03:18:32
   27948         0.3497         0.6291          40.18         5.2911         0.4627          5.063 2025-01-03T03:18:33
   27949       -16.4107       147.7090          67.56        85.2764         2.7833          4.196 2025-01-03T03:18:33
   27950         0.6257         1.5669          40.48        12.7984         1.1389          5.104 2025-01-03T03:18:33
   27951         0.0636         1.6331          40.48         7.3565         0.6476          5.481 2025-01-03T03:18:33
   27952         0.4895         6.1627          34.99        12.6208         0.9050          5.368 2025-01-03T03:18:33
   27953         2.6209        49.4592          68.18        48.0457         2.0695          3.671 2025-01-03T03:18:34
   27954         0.0327         0.4931          41.13         3.6861         0.3407          5.034 2025-01-03T03:18:34
   27955        -0.3705         0.3932          36.79         5.3676         0.5542          5.325 2025-01-03T03:18:34
   27956      -143.0491      2754.8604          -0.90      1236.4330         0.2052          4.976 2025-01-03T03:18:35
   27957        42.0389        71.9676          68.23       101.1255         2.3103          3.106 2025-01-03T03:18:35
   27958         0.0479         0.3946          36.80         3.8013         0.3556          5.017 2025-01-03T03:18:37
   27959        -0.2430         1.3098          40.48         6.8000         0.6388          4.960 2025-01-03T03:18:38
   27960      -151.8587      2741.6633          -0.88      1221.1803         0.2207          5.406 2025-01-03T03:18:38
   27961      -111.7086       166.9122          15.73         4.7356         3.2988          4.894 2025-01-03T03:18:38
   27962        -0.1524         0.1891          38.01         3.3291         0.3387          5.484 2025-01-03T03:18:38
   27963       -21.7838        85.9954          52.89        22.8267         0.1613          0.723 2025-01-03T03:18:39
   27964       -33.7395       176.0379          17.84        80.1321         2.5853          5.300 2025-01-03T03:18:39
   27965         0.0424         0.5581          50.00         0.4150         0.0093          0.230 2025-01-03T03:18:39
   27966        -1.0721         2.8433          40.19         8.7776         0.8428          4.983 2025-01-03T03:18:39
   27967         1.7355        44.7557          20.24        64.3447         4.0231          5.632 2025-01-03T03:18:39
   27968        -0.1636         0.2385          38.01         4.4748         0.4519          5.482 2025-01-03T03:18:39
   27969      -167.6606      2743.1030          -0.88      1206.1185         0.2228          5.005 2025-01-03T03:18:40
   27970        -0.0670         1.1649          41.12         4.2840         0.3768          5.543 2025-01-03T03:18:40
   27971        -0.7977         1.1316          -4.31        10.1607         1.0393          0.820 2025-01-03T03:18:40
   27972        -0.2855         0.3920          38.00         6.6527         0.6742          5.057 2025-01-03T03:18:40
   27973        33.7476       102.2605          67.62        95.5949         1.0717          3.459 2025-01-03T03:18:41
   27974        -0.0942         1.3979          41.12         4.3360         0.3731          5.109 2025-01-03T03:18:42
   27975      -178.3062      2731.6816          -0.89      1189.7015         0.2167          4.742 2025-01-03T03:18:42
   27976        -0.8595         1.5568          36.76         4.0617         0.4143          4.796 2025-01-03T03:18:43
   27977        -0.4361         0.7485          37.97         3.6169         0.3679          5.549 2025-01-03T03:18:44
   27978        -2.9636         2.0719          36.75         5.5416         0.7469          4.933 2025-01-03T03:18:44
   27979        -0.3856         0.8671          37.96         3.1538         0.3106          5.398 2025-01-03T03:18:44
   27980       -10.2955        21.9221          37.50         7.7258         0.7060          5.500 2025-01-03T03:18:45
   27981        -0.4615         1.3026          37.96         3.1626         0.2973          4.985 2025-01-03T03:18:45
   27982        -2.2622         5.4510          40.15        11.5633         1.1100          5.048 2025-01-03T03:18:45
   27983      -205.7010      2725.6123          -0.90      1160.0853         0.2980          5.398 2025-01-03T03:18:45
   27984        -0.4146         2.5103          36.75         3.8142         0.2974          5.556 2025-01-03T03:18:46
   27985        -0.7007         1.4724          37.95         5.6099         0.5574          5.101 2025-01-03T03:18:46
   27986        -2.6502         4.6992          40.15         9.1873         0.9488          5.290 2025-01-03T03:18:47
   27987      -226.2419      2702.7751          -0.89      1132.9207         0.7775          4.783 2025-01-03T03:18:47
   27988        -0.1683         3.0831          41.10         4.9765         0.3603          5.460 2025-01-03T03:18:49
   27989        -1.2017         3.0594          36.75         3.4376         0.3110          4.951 2025-01-03T03:18:49
   27990       -68.7073        60.1422          10.21         0.5816         3.9218          4.902 2025-01-03T03:18:50
   27991      -253.4786      2683.5979          -0.85      1110.1664         2.1846          4.899 2025-01-03T03:18:50
   27992        -1.3278         3.3018          41.11         7.8235         0.7500          5.718 2025-01-03T03:18:50
   27993        -1.3082         3.2714          36.76         4.4358         0.4108          6.080 2025-01-03T03:18:50
   27994        -0.4668         3.4469          36.76         4.9562         0.3700          5.569 2025-01-03T03:18:50
   27995        -0.1782         3.5833          41.12         5.3526         0.3739          5.557 2025-01-03T03:18:51
   27996        -1.6361         4.0598          40.43         9.6688         0.9275          6.245 2025-01-03T03:18:51
   27997        -4.6851         3.7889          36.77         6.9909         0.9782          5.467 2025-01-03T03:18:52
   27998      -271.8066      2660.9946          -0.83      1084.3990         2.5708          5.266 2025-01-03T03:18:52
   27999        50.9373       134.0264          65.82       129.1153         1.1165          3.171 2025-01-03T03:18:53
   28000        -5.0523         4.3459          40.45         8.3267         1.1206          5.905 2025-01-03T03:18:54
   28001        -3.1569         5.9075          40.19         8.7181         0.8921          5.734 2025-01-03T03:18:54
   28002        -0.1789         3.6648          41.14         5.4719         0.3818          5.352 2025-01-03T03:18:55
   28003        10.4345        36.5544          68.52        37.7665         0.9055          3.407 2025-01-03T03:18:55
   28004      -291.5054      2644.8679          -0.82      1058.5874         2.7659          5.253 2025-01-03T03:18:55
   28005        -1.3205         5.5488          40.20         8.1406         0.6687          5.814 2025-01-03T03:18:56
   28006        -1.5762         5.7439          40.21         7.0347         0.5739          5.020 2025-01-03T03:18:56
   28007        -0.1699         3.4386          41.15         5.4101         0.3861          5.779 2025-01-03T03:18:56
   28008        -0.5201         3.1451          41.15         4.9406         0.3888          5.051 2025-01-03T03:18:57
   28009        -0.5222         3.4301          41.15         5.0457         0.3853          6.193 2025-01-03T03:18:57
   28010      -331.6346      2576.4421          -0.81       986.2946         2.9708          4.830 2025-01-03T03:18:57
   28011        -1.0716         1.8983          38.02         6.4893         0.6612          4.970 2025-01-03T03:18:58
   28012       -31.9666       138.1859          68.15        53.7272         1.6601          5.748 2025-01-03T03:18:59
   28013        11.1942        36.1391          61.44        33.6303         0.4367          1.943 2025-01-03T03:18:59
   28014        -0.8233         5.2184          40.21         6.7964         0.5011          4.886 2025-01-03T03:18:59
   28015        -0.8101         3.8917          40.48         8.9929         0.7857          5.565 2025-01-03T03:19:00
   28016        -0.6028         1.7759          38.02         4.0977         0.3813          5.435 2025-01-03T03:19:00
   28017      -359.2754      2557.7063          -0.81       948.8438         2.9266          4.924 2025-01-03T03:19:00
   28018        -1.0807         2.8860          40.48         7.4295         0.7067          5.184 2025-01-03T03:19:01
   28019        -0.6501         3.2905          40.48         6.6568         0.5662          5.118 2025-01-03T03:19:01
   28020        -1.7762         4.0613          40.22         8.5791         0.8325          5.028 2025-01-03T03:19:02
   28021        -1.3829         4.3010          40.21         6.4427         0.5675          5.528 2025-01-03T03:19:02
   28022        -2.5147         3.7876          40.21        10.1286         1.0750          5.202 2025-01-03T03:19:02
   28023        12.3915        54.4452          61.33        44.9115         0.5297          2.104 2025-01-03T03:19:02
   28024        -0.3138         2.0928          36.81         5.1175         0.4385          5.026 2025-01-03T03:19:03
   28025        10.2219        47.8430          68.05        51.0655         1.6922          3.933 2025-01-03T03:19:04
   28026        -1.1207         1.3370          38.02         6.3094         0.6762          5.525 2025-01-03T03:19:04
   28027        -0.4376         2.6426          40.47         7.1898         0.6306          5.097 2025-01-03T03:19:05
   28028        -0.4009         1.4951          38.00         3.3672         0.3021          5.425 2025-01-03T03:19:05
   28029        -1.2789         1.5743          36.81         4.5720         0.5064          4.918 2025-01-03T03:19:05
   28030        -1.9630        50.7677          70.11        43.5836         2.0163          3.977 2025-01-03T03:19:05
   28031       -12.6942       116.1413          67.93        65.0338         1.9657          4.832 2025-01-03T03:19:06
   28032        -0.4988         1.2245          40.47         6.4282         0.6315          4.739 2025-01-03T03:19:07
   28033        -1.1578         1.7143          40.47         8.1698         0.8470          4.940 2025-01-03T03:19:07
   28034         1.0162         1.3319          40.47        12.0446         1.0362          5.361 2025-01-03T03:19:07
   28035        -0.0446         0.5215          41.17         3.5683         0.3352          4.857 2025-01-03T03:19:08
   28036        -0.2495         0.8209          38.00         3.1961         0.3035          5.380 2025-01-03T03:19:08
   28037        -3.4279        30.7088          68.61        34.7396         2.2813          3.491 2025-01-03T03:19:08
   28038        -0.7017         0.6142          38.04         5.1948         0.5589          5.280 2025-01-03T03:19:09
   28039        -0.0893         0.3325          38.05         3.4537         0.3377          4.846 2025-01-03T03:19:10
   28040        -0.1284         0.5663          36.80         4.6375         0.4483          5.320 2025-01-03T03:19:10
   28041        36.9037        78.9018          68.40        96.7309         2.0376          3.287 2025-01-03T03:19:10
   28042        -0.0164         0.2727          41.18         3.5604         0.3440          5.053 2025-01-03T03:19:10
   28043       -14.4133       102.7973          70.58        57.7831         2.0798          3.647 2025-01-03T03:19:10
   28044        -0.1839         0.7735          36.82         4.6933         0.4490          6.123 2025-01-03T03:19:10
   28045         2.1262        30.5028          68.64        32.0587         1.4681          3.727 2025-01-03T03:19:11
   28046        -0.2678         0.3232          38.06         6.9046         0.7011          5.284 2025-01-03T03:19:11
   28047         0.0272         0.8893          40.26         9.3730         0.8901          4.878 2025-01-03T03:19:12
   28048         0.0324         0.1819          38.09         6.4461         0.6323          4.751 2025-01-03T03:19:13
   28049        -0.0408         0.3828          36.81         4.3719         0.4221          5.232 2025-01-03T03:19:13
   28050        -0.2932         0.3528          36.85         2.9918         0.3109          5.292 2025-01-03T03:19:15
   28051         0.0807         0.2263          38.11         4.4171         0.4223          4.867 2025-01-03T03:19:15
   28052        -0.0041         0.4421          36.86         4.3316         0.4115          5.137 2025-01-03T03:19:15
   28053         0.2485         1.0749          40.27         5.2715         0.4486          5.063 2025-01-03T03:19:15
   28054         0.6447         0.3808          38.11        12.0948         1.1260          4.907 2025-01-03T03:19:15
   28055         0.0453         0.4439          41.15         3.7999         0.3533          5.275 2025-01-03T03:19:15
   28056         0.0738         0.6525          41.22         4.2682         0.3868          5.349 2025-01-03T03:19:16
   28057         0.1364         0.3513          38.10         4.5651         0.4253          5.268 2025-01-03T03:19:16
   28058        -0.0206         0.6519          36.86         3.5308         0.3225          5.539 2025-01-03T03:19:17
   28059         3.5085         3.4030          40.58        15.3883         1.0178          4.949 2025-01-03T03:19:17
   28060         0.0270         0.7806          36.86         5.8492         0.5432          4.940 2025-01-03T03:19:18
   28061         0.0890         0.9858          41.13         4.0299         0.3448          6.173 2025-01-03T03:19:19
   28062         0.1057         1.0046          36.85         5.8903         0.5282          4.831 2025-01-03T03:19:20
   28064         1.7632         4.9207          40.54        10.4573         0.6234          4.799 2025-01-03T03:19:20
   28063         0.1619         1.2494          36.83         5.6362         0.4850          4.796 2025-01-03T03:19:20
   28065         1.0034         1.6268          41.18         7.9342         0.6117          4.860 2025-01-03T03:19:20
   28066         0.1080         1.1687          41.20         4.5051         0.3813          6.123 2025-01-03T03:19:21
   28067        13.2371        55.5597          68.56        50.9957         0.9979          3.365 2025-01-03T03:19:21
   28068         0.7197         3.3330          40.15         6.4148         0.4029          5.908 2025-01-03T03:19:21
   28069         2.7995         2.6725          40.22        14.0467         0.9911          5.935 2025-01-03T03:19:22
   28070         0.6712         1.5241          36.81         8.4343         0.7001          5.594 2025-01-03T03:19:22
   28071         1.1749         1.4784          40.91         8.9877         0.7074          5.433 2025-01-03T03:19:22
   28072         0.1526         2.1882          41.15         4.6603         0.3414          5.470 2025-01-03T03:19:23
   28073         0.8640         4.4453          40.11         7.2687         0.4182          5.226 2025-01-03T03:19:24
   28074        19.7780        50.8484          68.00        56.8459         1.1644          4.820 2025-01-03T03:19:25
   28075         0.8101         4.2261          40.16         7.7462         0.4823          5.335 2025-01-03T03:19:26
   28076         1.8875         9.4426          40.37        12.0191         0.5410          5.476 2025-01-03T03:19:27
   28077         0.1707         2.6257          41.12         4.7544         0.3271          6.750 2025-01-03T03:19:27
   28078         1.2899         2.3694          41.14         7.7673         0.5293          7.026 2025-01-03T03:19:27
   28079         3.5154         5.9768          40.16        14.3784         0.7875          6.891 2025-01-03T03:19:27
   28080         1.7655         6.8668          40.42        10.2122         0.5013          5.498 2025-01-03T03:19:27
   28081         1.2071         2.3701          37.98         8.2202         0.5828          7.024 2025-01-03T03:19:28
   28082         4.1722         5.1555          40.16        17.8789         1.1129          5.496 2025-01-03T03:19:28
   28083         2.9242         2.9190          41.11         9.3777         0.4994          6.241 2025-01-03T03:19:28
   28084         2.4731         4.6848          40.16        12.8057         0.7990          5.322 2025-01-03T03:19:28
   28085         2.0246        10.0116          40.37        11.7344         0.4704          4.774 2025-01-03T03:19:29
   28086         1.5241         2.8473          37.99         8.3785         0.5431          5.799 2025-01-03T03:19:30
   28087         0.7513         5.3370          40.11        13.0740         0.9654          4.833 2025-01-03T03:19:31
   28088      -132.3078      1732.4459           5.82       747.3000         1.3385          4.847 2025-01-03T03:19:31
   28089       -34.9585       266.2164          24.87       103.9681         0.5818          3.760 2025-01-03T03:19:32
   28090       -77.3209       479.5606          16.58       183.2294         2.0770          4.986 2025-01-03T03:19:32
   28091         1.3565         5.2928          40.17         9.0101         0.5007          5.544 2025-01-03T03:19:32
   28092         0.7485         4.6200          40.18         8.9726         0.5914          5.624 2025-01-03T03:19:32
   28093         6.2645         7.1325          40.44        22.2368         1.2406          5.543 2025-01-03T03:19:32
   28094         0.0014         2.7494          50.81         1.5900         0.0214          0.321 2025-01-03T03:19:32
   28095         0.2969         3.1717          36.85         6.5155         0.4633          5.444 2025-01-03T03:19:33
   28096         1.7109         4.3308          40.22        12.2462         0.8370          5.394 2025-01-03T03:19:33
   28097         1.8910         6.4009          40.50        12.5067         0.7415          5.121 2025-01-03T03:19:34
   28098      -126.7839      1758.8805           5.86       767.4330         1.4777          5.000 2025-01-03T03:19:34
   28099         0.3075         3.2619          36.90         7.5951         0.5657          5.209 2025-01-03T03:19:36
   28101        12.0494        91.5633          68.01        70.1639         1.2333          3.824 2025-01-03T03:19:36
   28102      -201.7959      2558.9478          -0.77      1094.6774         1.6999          5.177 2025-01-03T03:19:37
   28103        24.8035       117.4290          68.31        93.4486         0.9931          3.440 2025-01-03T03:19:37
   28104         1.5268         3.4910          38.13         9.9937         0.6721          5.427 2025-01-03T03:19:37
   28100        28.2675        94.7704          15.19       110.4359         3.4783          5.090 2025-01-03T03:19:37
   28105         1.3398         5.2934          40.58        11.6467         0.7660          5.146 2025-01-03T03:19:37
   28106         1.1839         3.8929          38.18        11.6329         0.8502          5.342 2025-01-03T03:19:38
   28107         1.3116         5.1500          40.60        11.6746         0.7788          5.511 2025-01-03T03:19:38
   28108         0.4565         2.6938          54.05         2.7287         0.0925          2.389 2025-01-03T03:19:38
   28109         1.2599         1.8703          41.29         9.3422         0.7147          5.370 2025-01-03T03:19:39
   28110         2.4398         6.2617          40.64        15.3262         0.9756          5.351 2025-01-03T03:19:39
   28111      -219.4435      2515.5388          -0.68      1058.2261         1.9900          5.238 2025-01-03T03:19:39
   28112        19.0645        47.7215          68.75        54.7823         1.1857          4.760 2025-01-03T03:19:42
   28113         0.2675         1.6649          41.31        10.3133         0.9213          6.655 2025-01-03T03:19:42
   28114        23.8668        70.2751          70.21        74.1640         1.5160          4.995 2025-01-03T03:19:43
   28115         1.7134         3.2997          38.23        14.1616         1.0798          6.736 2025-01-03T03:19:43
   28116      -231.2122      2497.2808          -0.67      1037.0464         1.9618          6.980 2025-01-03T03:19:44
   28117         0.8836         2.9987          38.22        11.5722         0.9189          7.179 2025-01-03T03:19:44
   28118         0.3433         2.2899          37.01         7.3711         0.5883          7.361 2025-01-03T03:19:44
   28119         0.2414         2.0717          36.99         8.4989         0.7222          7.350 2025-01-03T03:19:45
   28120         0.4870         2.4635          38.20         9.5890         0.7870          7.160 2025-01-03T03:19:45
   28121        -1.6359         1.9271          40.36        12.8217         1.3494          7.343 2025-01-03T03:19:46
   28122      -133.3784       660.2788           5.87       222.8545         2.6094          7.345 2025-01-03T03:19:46
   28123      -251.6568      2493.2153          -0.73      1011.7125         1.6762          7.217 2025-01-03T03:19:46
   28124         1.1945         1.9130          38.17        11.2580         0.9107          7.244 2025-01-03T03:19:49
   28125         0.1545         1.6265          40.32         7.8646         0.6897          7.229 2025-01-03T03:19:50
   28126         0.7335         1.7522          38.15         9.1413         0.7532          7.265 2025-01-03T03:19:50
   28127         0.1851         1.2566          36.92         5.3229         0.4510          7.307 2025-01-03T03:19:50
   28128      -266.7405      2509.7461          -0.78      1001.9504         1.3818          7.140 2025-01-03T03:19:51
   28129         1.0430         0.9823          36.90         7.9632         0.6429          7.212 2025-01-03T03:19:51
   28130         0.0261         0.5463          41.21         4.5379         0.4239          7.148 2025-01-03T03:19:52
   28131        -0.2462         0.5149          41.20         5.9648         0.5954          6.902 2025-01-03T03:19:52
   28132         0.0838         0.7637          36.88         4.2784         0.3813          6.732 2025-01-03T03:19:52
   28133      -245.1433     13120.0469          62.51      6332.7471         1.7867          6.119 2025-01-03T03:19:52
   28134         0.5636         2.0333          40.51         7.0614         0.5481          6.704 2025-01-03T03:19:53
   28135      -287.0849      2508.0227          -0.84       977.8760         1.0950          6.325 2025-01-03T03:19:53
   28136         0.5357         0.6669          36.85         6.8296         0.5960          5.031 2025-01-03T03:19:54
   28137         0.1852         2.1780          40.48         7.7837         0.6509          5.033 2025-01-03T03:19:55
   28138        -0.0441         0.4947          36.84         3.4519         0.3249          4.745 2025-01-03T03:19:55
   28139        -0.0218         0.4529          41.15         3.3592         0.3154          4.817 2025-01-03T03:19:55
   28140      -301.8781      2490.9336          -0.85       952.9104         0.9322          4.688 2025-01-03T03:19:55
   28141        -0.1933         1.8418          40.20         6.0873         0.5360          5.682 2025-01-03T03:19:57
   28142        -0.0319         0.4778          41.14         3.2510         0.3044          5.832 2025-01-03T03:19:57
   28143         0.0331         0.7527          40.19         7.7931         0.7384          5.767 2025-01-03T03:19:58
   28144        -0.0557         0.3111          38.02         9.0368         0.8937          5.662 2025-01-03T03:19:58
   28145        -0.0447         0.5143          41.14         3.1188         0.2906          5.755 2025-01-03T03:19:58
   28146      -315.1157      9721.5918          17.98      4569.3330         2.3653          5.411 2025-01-03T03:19:58
   28147      -324.7435      2450.7014          -0.82       908.2850         0.7678          5.723 2025-01-03T03:19:58
   28148        19.8961       177.7868          50.08       114.7218         0.5932          0.859 2025-01-03T03:19:59
   28149        -2.8366       131.3041          67.70        72.9842         1.0169          4.283 2025-01-03T03:19:59
   28150        -0.3440         0.5607          41.14         5.4364         0.5500          5.526 2025-01-03T03:20:00
   28151        -0.0677         0.7083          41.14         3.0937         0.2807          5.572 2025-01-03T03:20:00
   28152        -0.7594         1.7401          40.19         8.1102         0.8000          5.675 2025-01-03T03:20:01
   28153      -337.5968      2392.9001          -0.79       865.8000         0.6947          5.320 2025-01-03T03:20:01
   28154        -0.4368         1.8076          40.19         5.5663         0.5099          5.050 2025-01-03T03:20:02
   28155        -0.2183         2.7407          40.47         8.0325         0.6880          5.277 2025-01-03T03:20:03
   28156        -0.4089         2.5548          40.47         9.2183         0.8350          5.283 2025-01-03T03:20:03
   28157        -1.7310         1.6852          40.19         7.8946         0.8783          5.259 2025-01-03T03:20:03
   28158         0.1058         1.1757          36.82         7.7204         0.7027          5.393 2025-01-03T03:20:03
   28159      -363.6657      2349.0542          -0.74       817.2617         0.6400          5.182 2025-01-03T03:20:04
   28160        -0.8333         1.3264          38.03         5.9180         0.6088          5.204 2025-01-03T03:20:04
   28161        -0.4208         1.3858          38.03         5.8227         0.5551          5.335 2025-01-03T03:20:04
   28162        -0.3397         1.8315          40.19         5.5164         0.4940          4.987 2025-01-03T03:20:05
   28163        -0.3459         1.8715          40.19         5.4888         0.4899          5.032 2025-01-03T03:20:05
   28164        -0.1870         3.2332          40.48         7.0959         0.5666          4.904 2025-01-03T03:20:06
   28165        13.5850        65.8504          61.24        60.6740         1.4164          2.026 2025-01-03T03:20:06
   28166      -393.4922      2327.6484          -0.72       776.4135         0.6081          5.129 2025-01-03T03:20:06
   28167        41.3081      1019.4418          68.59       576.7129         2.5684          3.556 2025-01-03T03:20:06
   28168        29.5603        96.9118          67.76        91.9339         1.3918          3.076 2025-01-03T03:20:06
   28169        -0.2230         3.2487          40.48         7.0822         0.5681          5.037 2025-01-03T03:20:07
   28170       -17.2802        82.3163          35.75        34.9537         1.1076          4.850 2025-01-03T03:20:08
   28171        -0.1345         1.7525          41.13         3.4583         0.2717          5.239 2025-01-03T03:20:09
   28172        -1.1499         2.5396          36.82         6.2154         0.6095          5.126 2025-01-03T03:20:09
   28173         9.5567        92.8620          67.53        80.5307         2.4543          3.616 2025-01-03T03:20:09
   28174        -1.3966         2.6321          36.82         6.9124         0.6993          5.448 2025-01-03T03:20:10
   28175        -0.4946         3.4641          40.48         7.3489         0.6111          5.061 2025-01-03T03:20:10
   28176        -1.0628         4.0867          40.48         8.4893         0.7509          5.025 2025-01-03T03:20:10
   28177        -0.4181         3.5118          37.98         4.7469         0.3409          5.039 2025-01-03T03:20:11
   28178      -366.1237      2289.1587          -0.56       897.9914        11.9536          5.256 2025-01-03T03:20:11
   28179        -3.4107         4.2718          38.01         8.3138         0.9589          5.020 2025-01-03T03:20:11
   28180        -0.7760         3.9495          38.01         5.9354         0.4737          5.422 2025-01-03T03:20:12
   28181      -121.2228       949.8578          18.03       399.6573         4.5951          5.234 2025-01-03T03:20:13
   28182        21.1695        54.7810          11.77        83.7432         3.5183          4.938 2025-01-03T03:20:13
   28183         1.1402       153.9352          50.19        81.3573         0.3249          0.930 2025-01-03T03:20:14
   28184        -0.5243         1.8073          40.17         5.1131         0.4734          5.409 2025-01-03T03:20:14
   28185        -0.8173         4.6004          38.00         6.1202         0.4637          4.984 2025-01-03T03:20:14
   28186        -0.1653         2.3438          41.11         3.7585         0.2752          5.413 2025-01-03T03:20:15
   28187        56.0241       243.5776          62.41       190.1136         1.2301          1.821 2025-01-03T03:20:15
   28188      -103.7211       306.8808          67.96        93.1118         4.3393          4.938 2025-01-03T03:20:15
   28189        -0.1668         2.3646          41.11         3.7832         0.2768          5.416 2025-01-03T03:20:15
   28190       -95.2747      2934.9128          17.97      1392.6274         2.0446          5.070 2025-01-03T03:20:15
   28191        -0.2200         3.2991          36.75         5.2019         0.3772          4.924 2025-01-03T03:20:16
   28192         0.0137         8.3372          50.00         4.3054         0.0123          0.191 2025-01-03T03:20:16
   28193      -287.2074      2325.0566          -0.59       996.7650        12.1444          5.125 2025-01-03T03:20:16
   28194        -1.9470         4.1416          36.79         9.1316         0.9008          5.167 2025-01-03T03:20:16
   28195        -0.2511         3.4460          36.79         5.3197         0.3848          5.077 2025-01-03T03:20:17
   28196        -0.4733         4.3535          37.99         4.9133         0.3210          4.924 2025-01-03T03:20:18
   28197        -1.6301         3.2420          36.78         5.8183         0.5827          4.958 2025-01-03T03:20:19
   28198        -0.7538         2.3613          40.45         7.5362         0.7109          5.527 2025-01-03T03:20:19
   28199        -1.2360         3.9988          37.99         7.4949         0.6731          4.984 2025-01-03T03:20:20
   28201        -1.9130         3.6730          38.00         7.2624         0.7339          4.831 2025-01-03T03:20:21
   28202        -0.1437         1.9468          41.08         4.3914         0.3562          4.883 2025-01-03T03:20:21
   28203        -0.9543         4.0518          37.99         7.4803         0.6409          5.816 2025-01-03T03:20:21
   28204        -0.5124         1.4923          40.16         6.8946         0.6661          5.796 2025-01-03T03:20:21
   28205        -0.1486         1.8452          41.13         4.5014         0.3727          4.945 2025-01-03T03:20:21
   28206      -265.1804      2291.8792          -0.72       961.7014         8.0942          5.648 2025-01-03T03:20:22
   28200        -0.2116         1.6135          40.16         4.7230         0.4128          5.770 2025-01-03T03:20:22
   28207        -0.8048         1.7314          41.13         6.4862         0.6425          5.830 2025-01-03T03:20:22
   28208        -1.5782         2.3877          36.80         5.0043         0.5389          4.861 2025-01-03T03:20:23
   28209        54.3987       141.7226          68.94       135.8124         1.0552          4.181 2025-01-03T03:20:24
   28210        -0.1373         1.6503          41.14         4.5857         0.3898          5.959 2025-01-03T03:20:25
   28211        -0.1952         2.0358          36.81         4.2506         0.3428          5.490 2025-01-03T03:20:25
   28212        -0.0018         1.2784          40.15         5.4446         0.4807          4.900 2025-01-03T03:20:25
   28213        -0.1776         1.6367          36.82         4.0769         0.3436          5.650 2025-01-03T03:20:26
   28214         2.0691         0.9406          40.22        12.5834         1.0044          5.062 2025-01-03T03:20:26
   28215         2.1988        81.3919          28.88        66.3027         2.3408          5.559 2025-01-03T03:20:26
   28216      -267.1124      2292.5859          -0.79       927.8959         4.8715          4.852 2025-01-03T03:20:27
   28217        -0.4741         1.8481          36.83         3.8915         0.3442          6.203 2025-01-03T03:20:27
   28218        -0.5962         1.9348          40.50         7.1124         0.6741          6.891 2025-01-03T03:20:27
   28219         0.1037         0.9243          40.24         9.3944         0.8828          4.983 2025-01-03T03:20:27
   28220       -12.1367        12.4242          39.58         0.6581         0.6583          5.300 2025-01-03T03:20:29
   28221        -0.1660         1.0054          38.07         5.3636         0.5027          5.845 2025-01-03T03:20:30
   28222        61.7052       175.1841          68.11       161.5454         1.2248          3.445 2025-01-03T03:20:31
