 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
   12587         0.0002         0.6477           0.92         9.5125         0.9188         21.303 2024-12-29T22:39:01
   12588         0.0002         0.6068           0.86         8.9366         0.8633         20.806 2024-12-29T22:39:03
   12589         0.0002         0.5675           0.81         8.3640         0.8080         20.711 2024-12-29T22:39:03
   12590         0.0002         0.5309           0.75         7.8039         0.7538         19.659 2024-12-29T22:39:08
   12591         0.0002         0.4498           0.61         6.3220         0.6097         19.065 2024-12-29T22:39:09
   12592         0.0002         0.4498           0.61         6.3220         0.6097         19.170 2024-12-29T22:39:09
   12593         0.0002         0.4370           0.57         5.9471         0.5728         19.205 2024-12-29T22:39:09
   12594         0.0002         0.5308           0.70         7.2687         0.7003         19.949 2024-12-29T22:39:09
   12595         0.0002         0.4317           0.54         5.6404         0.5424         19.502 2024-12-29T22:39:11
   12596         0.0002         0.4343           0.52         5.4016         0.5184         19.093 2024-12-29T22:39:13
   12597         0.0002         0.4451           0.50         5.2418         0.5019         19.769 2024-12-29T22:39:14
   12598         0.0002         0.4644           0.49         5.1571         0.4925         20.793 2024-12-29T22:39:17
   12599         0.0002         0.4923           0.49         5.1455         0.4899         21.033 2024-12-29T22:39:22
   12601         0.0002         0.5289           0.49         5.2022         0.4938         20.999 2024-12-29T22:39:24
   12602         0.0002         0.7647           0.56         5.9922         0.5610         18.899 2024-12-29T22:39:28
   12603         0.0002         0.6301           0.52         5.5048         0.5190         20.172 2024-12-29T22:39:28
   12604         0.0002         0.7647           0.56         5.9922         0.5610         19.421 2024-12-29T22:39:28
   12605         0.0002         0.9320           0.61         6.6146         0.6148         18.947 2024-12-29T22:39:28
   12606         0.0002         0.9352           0.62         6.6347         0.6167         19.785 2024-12-29T22:39:29
   12600         0.0002         0.5749           0.50         5.3246         0.5037         19.756 2024-12-29T22:39:29
   12607         0.0002         1.0246           0.64         6.9511         0.6439         19.788 2024-12-29T22:39:31
   12608         0.0002         1.1230           0.67         7.2953         0.6734         18.781 2024-12-29T22:39:31
   12609         0.0002         1.2219           0.70         7.6249         0.7014         20.129 2024-12-29T22:39:34
   12610         0.0002         1.3202           0.73         7.9340         0.7274         20.393 2024-12-29T22:39:38
   12611         0.0002         1.4161           0.75         8.2140         0.7506         19.803 2024-12-29T22:39:42
   12612         0.0002         1.5893           0.78         8.6434         0.7848         20.203 2024-12-29T22:39:44
   12613         0.0002         1.7113           0.79         8.7932         0.7937         19.597 2024-12-29T22:39:47
   12614         0.0002         1.7215           0.80         8.8423         0.7981         19.807 2024-12-29T22:39:48
   12615         0.0002         1.8261           0.78         8.6807         0.7767         18.842 2024-12-29T22:39:48
   12616         0.0002         1.8038           0.79         8.7916         0.7889         19.863 2024-12-29T22:39:48
   12617         0.0002         1.8051           0.79         8.7974         0.7895         19.816 2024-12-29T22:39:48
   12618         0.0002         1.8261           0.78         8.6807         0.7767         25.900 2024-12-29T22:39:49
   12619         0.0002         1.8336           0.76         8.5030         0.7586         20.101 2024-12-29T22:39:51
   12620         0.0002         1.8278           0.73         8.2619         0.7348         20.285 2024-12-29T22:39:52
   12621         0.0002         1.8103           0.71         7.9712         0.7066         21.242 2024-12-29T22:39:56
   12622         0.0002         1.7824           0.67         7.6346         0.6743         20.053 2024-12-29T22:39:58
   12623         0.0002         1.7461           0.64         7.2589         0.6386         19.274 2024-12-29T22:40:01
   12624         0.0002         1.7031           0.60         6.8526         0.6001         19.919 2024-12-29T22:40:04
   12625         0.0002         1.6284           0.47         5.5498         0.4735         18.848 2024-12-29T22:40:07
   12626         0.0002         1.6536           0.56         6.4154         0.5588         19.702 2024-12-29T22:40:07
   12627         0.0002         1.4484           0.39         4.6196         0.3895         19.306 2024-12-29T22:40:07
   12628         0.0002         1.4495           0.39         4.6254         0.3900         19.484 2024-12-29T22:40:08
   12629         0.0002         1.6431           0.52         5.9868         0.5165         20.299 2024-12-29T22:40:08
   12630         0.0002         1.4064           0.35         4.2164         0.3513         20.038 2024-12-29T22:40:09
   12631         0.0002         1.3368           0.28         3.4868         0.2818         20.591 2024-12-29T22:40:12
   12632         0.0002         1.3691           0.32         3.8393         0.3154         21.925 2024-12-29T22:40:13
   12633         0.0002         1.3111           0.25         3.1759         0.2520         20.534 2024-12-29T22:40:16
   12634         0.0002         1.2919           0.23         2.9045         0.2258         19.349 2024-12-29T22:40:17
   12635         0.0002         1.2794           0.20         2.6739         0.2034         19.161 2024-12-29T22:40:21
   12636         0.0002         1.2736           0.18         2.4855         0.1849         18.741 2024-12-29T22:40:22
   12637         0.0002         1.3015           0.17         2.3513         0.1700         20.397 2024-12-29T22:40:27
   12638         0.0002         1.2808           0.16         2.2319         0.1591         20.148 2024-12-29T22:40:27
   12639         0.0002         1.3148           0.15         2.1451         0.1487         20.793 2024-12-29T22:40:28
   12640         0.0002         1.3400           0.15         2.1541         0.1484         21.156 2024-12-29T22:40:29
   12641         0.0002         1.3403           0.15         2.1543         0.1484         21.389 2024-12-29T22:40:29
   12642         0.0002         1.3727           0.15         2.2018         0.1515         21.341 2024-12-29T22:40:30
   12643         0.0002         1.4109           0.16         2.2814         0.1576         20.439 2024-12-29T22:40:33
   12644         0.0002         1.4533           0.17         2.3875         0.1661         20.169 2024-12-29T22:40:33
   12645         0.0002         1.5001           0.18         2.5179         0.1768         19.477 2024-12-29T22:40:36
   12646         0.0002         1.5506           0.19         2.6684         0.1893         19.670 2024-12-29T22:40:37
   12647         0.0002         1.6044           0.20         2.8357         0.2033         19.423 2024-12-29T22:40:40
   12648         0.0002         1.6606           0.22         3.0156         0.2185         19.899 2024-12-29T22:40:42
   12649         0.0002         1.7778           0.25         3.4016         0.2512         20.815 2024-12-29T22:40:48
   12650         0.0002         1.8582           0.27         3.6134         0.2684         20.229 2024-12-29T22:40:49
   12651         0.0002         1.7778           0.25         3.4016         0.2512         21.331 2024-12-29T22:40:49
   12652         0.0002         1.8980           0.29         3.8015         0.2852         20.241 2024-12-29T22:40:49
   12653         0.0002         2.0160           0.32         4.1867         0.3178         19.273 2024-12-29T22:40:49
   12654         0.0002         1.9573           0.30         3.9968         0.3018         20.516 2024-12-29T22:40:50
   12655         0.0002         2.0914           0.33         4.3799         0.3334         19.244 2024-12-29T22:40:52
   12656         0.0003         2.1273           0.35         4.5410         0.3477         19.947 2024-12-29T22:40:53
   12657         0.0003         2.1778           0.36         4.6977         0.3609         19.677 2024-12-29T22:40:55
   12658         0.0003         2.2242           0.37         4.8383         0.3726         19.310 2024-12-29T22:40:56
   12659         0.0003         2.2659           0.38         4.9615         0.3828         19.408 2024-12-29T22:40:59
   12660         0.0003         2.3024           0.39         5.0653         0.3914         20.095 2024-12-29T22:41:02
   12661         0.0003         2.3435           0.40         5.1531         0.3981         19.997 2024-12-29T22:41:08
   12662         0.0003         2.3735           0.41         5.2440         0.4057         20.475 2024-12-29T22:41:09
   12663         0.0003         2.3735           0.41         5.2440         0.4057         20.433 2024-12-29T22:41:09
   12664         0.0003         2.3976           0.41         5.2575         0.4058         19.766 2024-12-29T22:41:09
   12665         0.0003         2.3928           0.41         5.2641         0.4067         20.292 2024-12-29T22:41:09
   12666         0.0003         2.3907           0.40         5.2286         0.4033         19.540 2024-12-29T22:41:09
   12667         0.0003         2.3846           0.40         5.1810         0.3988         19.565 2024-12-29T22:41:12
   12668         0.0003         2.3729           0.39         5.1146         0.3928         19.878 2024-12-29T22:41:13
   12669         0.0003         2.3555           0.39         5.0290         0.3851         19.077 2024-12-29T22:41:14
   12670         0.0003         2.3330           0.38         4.9264         0.3760         19.478 2024-12-29T22:41:16
   12671         0.0003         2.3058           0.37         4.8085         0.3655         19.880 2024-12-29T22:41:19
   12672         0.0003         2.2745           0.35         4.6778         0.3540         20.294 2024-12-29T22:41:23
   12673         0.0003         2.2389           0.34         4.5344         0.3415         19.763 2024-12-29T22:41:28
   12674         0.0003         2.1514           0.31         4.2175         0.3142         19.234 2024-12-29T22:41:28
   12675         0.0002         2.0318           0.27         3.7460         0.2730         19.122 2024-12-29T22:41:29
   12676         0.0002         2.0657           0.29         3.8999         0.2867         19.444 2024-12-29T22:41:29
   12677         0.0003         2.1514           0.31         4.2175         0.3142         19.714 2024-12-29T22:41:29
   12678         0.0002         2.0650           0.29         3.8968         0.2864         19.716 2024-12-29T22:41:29
   12679         0.0002         1.9894           0.26         3.5938         0.2599         19.614 2024-12-29T22:41:31
   12680         0.0002         1.9489           0.25         3.4518         0.2477         19.789 2024-12-29T22:41:33
   12681         0.0002         1.9093           0.24         3.3185         0.2364         19.492 2024-12-29T22:41:34
   12682         0.0002         1.8713           0.23         3.1961         0.2260         19.649 2024-12-29T22:41:35
   12683         0.0002         1.8351           0.22         3.0856         0.2168         21.311 2024-12-29T22:41:41
   12684         0.0002         1.8007           0.21         2.9879         0.2087         20.992 2024-12-29T22:41:44
   12685         0.0002         1.7675           0.20         2.9025         0.2019         19.497 2024-12-29T22:41:47
   12686         0.0002         1.6524           0.19         2.6876         0.1861         18.949 2024-12-29T22:41:48
   12687         0.0002         1.7353           0.20         2.8289         0.1961         19.451 2024-12-29T22:41:48
   12688         0.0002         1.6570           0.19         2.7110         0.1882         19.307 2024-12-29T22:41:48
   12689         0.0002         1.6287           0.19         2.6665         0.1852         19.343 2024-12-29T22:41:48
   12690         0.0002         1.6524           0.19         2.6878         0.1861         20.099 2024-12-29T22:41:49
   12691         0.0002         1.6057           0.19         2.6550         0.1852         19.497 2024-12-29T22:41:51
   12692         0.0002         1.5840           0.19         2.6525         0.1860         19.440 2024-12-29T22:41:52
   12693         0.0002         1.5627           0.19         2.6570         0.1875         19.517 2024-12-29T22:41:53
   12694         0.0002         1.5418           0.19         2.6672         0.1896         20.759 2024-12-29T22:41:56
   12695         0.0002         1.5209           0.19         2.6815         0.1921         20.228 2024-12-29T22:42:01
   12696         0.0002         1.4996           0.19         2.6982         0.1948         19.745 2024-12-29T22:42:03
   12697         0.0002         1.4772           0.20         2.7158         0.1977         19.750 2024-12-29T22:42:07
   12698         0.0002         1.3972           0.20         2.7252         0.2026         19.641 2024-12-29T22:42:07
   12699         0.0002         1.3982           0.20         2.7305         0.2031         19.851 2024-12-29T22:42:08
   12701         0.0002         1.3766           0.21         2.7653         0.2077         19.639 2024-12-29T22:42:08
   12702         0.0002         1.3492           0.21         2.7707         0.2096         19.311 2024-12-29T22:42:08
   12703         0.0002         1.3195           0.21         2.7711         0.2111         19.328 2024-12-29T22:42:10
   12704         0.0002         1.2890           0.21         2.7661         0.2121         19.785 2024-12-29T22:42:12
   12705         0.0002         1.2569           0.21         2.7555         0.2127         19.447 2024-12-29T22:42:13
   12700         0.0002         1.4033           0.21         2.7573         0.2055         20.025 2024-12-29T22:42:15
   12706         0.0002         1.2234           0.21         2.7394         0.2128         21.169 2024-12-29T22:42:17
   12707         0.0002         1.1887           0.21         2.7182         0.2124         20.899 2024-12-29T22:42:22
   12708         0.0002         1.1529           0.21         2.6923         0.2116         19.555 2024-12-29T22:42:23
   12709         0.0002         1.0383           0.21         2.5918         0.2073         19.607 2024-12-29T22:42:27
   12710         0.0002         1.0412           0.21         2.6096         0.2089         19.951 2024-12-29T22:42:27
   12711         0.0002         1.0803           0.21         2.6445         0.2104         20.385 2024-12-29T22:42:27
   12712         0.0002         0.9215           0.20         2.4740         0.2013         19.723 2024-12-29T22:42:28
   12713         0.0002         0.9253           0.20         2.4987         0.2036         19.955 2024-12-29T22:42:28
   12714         0.0002         0.8888           0.20         2.4790         0.2034         19.985 2024-12-29T22:42:30
   12715         0.0002         0.8544           0.20         2.4696         0.2042         19.567 2024-12-29T22:42:31
   12716         0.0002         0.8218           0.21         2.4727         0.2062         20.728 2024-12-29T22:42:34
   12717         0.0002         0.8218           0.21         2.4727         0.2062         28.008 2024-12-29T22:42:36
   12718         0.0002         0.7914           0.21         2.4915         0.2096         21.114 2024-12-29T22:42:38
   12719         0.0002         0.7635           0.21         2.5292         0.2147         20.039 2024-12-29T22:42:42
   12720         0.0002         0.7386           0.22         2.5887         0.2219         19.859 2024-12-29T22:42:43
   12721         0.0002         0.6624           0.24         2.7676         0.2436         19.627 2024-12-29T22:42:47
   12722         0.0002         0.6837           0.26         2.9334         0.2591         19.615 2024-12-29T22:42:47
   12723         0.0002         0.6626           0.24         2.7694         0.2438         20.002 2024-12-29T22:42:47
   12724         0.0002         0.6689           0.30         3.3348         0.3000         19.506 2024-12-29T22:42:48
   12725         0.0002         0.6738           0.28         3.1148         0.2778         19.941 2024-12-29T22:42:48
   12726         0.0002         0.6691           0.33         3.6019         0.3267         20.847 2024-12-29T22:42:51
   12727         0.0002         0.6750           0.36         3.9089         0.3571         21.087 2024-12-29T22:42:53
   12728         0.0002         0.6870           0.39         4.2634         0.3920         20.401 2024-12-29T22:42:54
   12729         0.0002         0.7061           0.43         4.6681         0.4315         20.815 2024-12-29T22:42:57
   12730         0.0002         0.7324           0.48         5.1233         0.4757         20.171 2024-12-29T22:42:58
   12731         0.0002         0.7663           0.52         5.6297         0.5246         20.323 2024-12-29T22:43:02
   12732         0.0002         0.8079           0.58         6.1849         0.5781         19.169 2024-12-29T22:43:02
   12733         0.0002         0.8139           0.64         6.7728         0.6366         19.256 2024-12-29T22:43:06
   12734         0.0002         0.8683           0.70         7.4078         0.6973         19.244 2024-12-29T22:43:06
   12735         0.0002         0.9789           0.76         8.1123         0.7623         19.728 2024-12-29T22:43:07
   12737         0.0002         1.1297           0.90         9.5591         0.8994         20.305 2024-12-29T22:43:08
   12736         0.0002         1.1284           0.90         9.5513         0.8987         20.221 2024-12-29T22:43:08
   12738         0.0002         1.2126           0.97        10.3094         0.9703         20.495 2024-12-29T22:43:11
   12739         0.0002         1.2970           1.04        11.0488         1.0400         21.425 2024-12-29T22:43:14
   12740         0.0002         1.3799           1.11        11.7677         1.1077         20.092 2024-12-29T22:43:14
   12741         0.0002         1.4572           1.17        12.4448         1.1716         20.073 2024-12-29T22:43:17
   12742         0.0002         1.5246           1.23        13.0627         1.2300         19.398 2024-12-29T22:43:18
   12743         0.0002         1.6085           1.32        14.0316         1.3227         19.355 2024-12-29T22:43:21
   12744         0.0002         1.6085           1.32        14.0316         1.3227         19.796 2024-12-29T22:43:22
   12745         0.0002         1.5496           1.35        14.3003         1.3525         18.809 2024-12-29T22:43:25
   12746         0.0002         1.5825           1.37        14.4635         1.3672         19.992 2024-12-29T22:43:26
   12747         0.0002         1.5227           1.37        14.4430         1.3681         20.626 2024-12-29T22:43:28
   12748         0.0002         1.2975           1.32        13.8263         1.3177         21.263 2024-12-29T22:43:29
   12749         0.0002         1.2975           1.32        13.8263         1.3177         21.431 2024-12-29T22:43:29
   12750         0.0002         1.1415           1.27        13.2416         1.2671         19.348 2024-12-29T22:43:31
   12751         0.0002         0.7939           1.12        11.6399         1.1243         19.934 2024-12-29T22:43:34
   12752         0.0002         0.7981           1.13        11.6677         1.1269         20.119 2024-12-29T22:43:34
   12753         0.0002         0.6190           1.04        10.6618         1.0352         19.601 2024-12-29T22:43:36
   12754         0.0002         0.4572           0.94         9.6157         0.9387         20.065 2024-12-29T22:43:38
   12755         0.0001         0.3159           0.84         8.5339         0.8376         19.814 2024-12-29T22:43:41
   12756         0.0001         0.2011           0.74         7.4605         0.7360         19.783 2024-12-29T22:43:42
   12757         0.0001         0.1133           0.63         6.4065         0.6350         21.250 2024-12-29T22:43:46
   12758         0.0001         0.0557           0.54         5.4422         0.5414         21.018 2024-12-29T22:43:47
   12759         0.0001         0.0235           0.46         4.5764         0.4565         20.979 2024-12-29T22:43:49
   12760         0.0001         0.0163           0.32         3.2180         0.3210         21.064 2024-12-29T22:43:50
   12761         0.0001         0.0162           0.32         3.2246         0.3216         21.842 2024-12-29T22:43:51
   12762         0.0001         0.0301           0.27         2.7466         0.2731         20.448 2024-12-29T22:43:51
   12763         0.0000         0.0650           0.23         2.2854         0.2253         19.335 2024-12-29T22:43:53
   12764         0.0000         0.0650           0.23         2.2854         0.2253         19.466 2024-12-29T22:43:53
   12765         0.0000         0.0783           0.22         2.2882         0.2249         19.588 2024-12-29T22:43:56
   12766         0.0000         0.0857           0.24         2.4423         0.2399         19.921 2024-12-29T22:43:58
   12767         0.0000         0.0865           0.27         2.7410         0.2698         20.883 2024-12-29T22:44:02
   12768         0.0000         0.0814           0.31         3.1741         0.3133         20.450 2024-12-29T22:44:02
   12769         0.0000         0.0715           0.37         3.7445         0.3709         20.605 2024-12-29T22:44:07
   12770         0.0000         0.0596           0.44         4.4175         0.4388         20.654 2024-12-29T22:44:08
   12771         0.0001         0.0479           0.52         5.1894         0.5165         19.982 2024-12-29T22:44:09
   12772         0.0001         0.0391           0.60         6.0429         0.6023         19.254 2024-12-29T22:44:10
   12773         0.0001         0.0389           0.79         7.9182         0.7899         19.760 2024-12-29T22:44:11
   12774         0.0001         0.0392           0.79         7.9556         0.7936         19.958 2024-12-29T22:44:11
   12775         0.0001         0.0719           0.99         9.9799         0.9944         19.252 2024-12-29T22:44:13
   12776         0.0001         0.0500           0.89         8.9579         0.8933         19.540 2024-12-29T22:44:13
   12777         0.0001         0.1012           1.09        10.9979         1.0947         19.957 2024-12-29T22:44:16
   12778         0.0001         0.1375           1.19        11.9897         1.1921         19.529 2024-12-29T22:44:17
   12779         0.0001         0.2211           1.37        13.8030         1.3692         21.033 2024-12-29T22:44:23
   12780         0.0001         0.2211           1.37        13.8030         1.3692         21.322 2024-12-29T22:44:23
   12781         0.0001         0.2624           1.45        14.5946         1.4463         20.381 2024-12-29T22:44:27
   12782         0.0001         0.2972           1.51        15.2572         1.5108         19.834 2024-12-29T22:44:28
   12783         0.0001         0.3229           1.56        15.7892         1.5628         19.855 2024-12-29T22:44:28
   12784         0.0001         0.3366           1.60        16.1738         1.6005         19.244 2024-12-29T22:44:29
   12785         0.0001         0.3157           1.62        16.3775         1.6220         19.304 2024-12-29T22:44:30
   12786         0.0001         0.3212           1.63        16.4406         1.6280         19.289 2024-12-29T22:44:30
   12787         0.0001         0.2774           1.62        16.3075         1.6169         19.129 2024-12-29T22:44:32
   12788         0.0001         0.2597           1.59        16.0527         1.5923         19.820 2024-12-29T22:44:33
   12789         0.0001         0.2215           1.55        15.6518         1.5541         19.325 2024-12-29T22:44:35
   12790         0.0001         0.1844           1.50        15.1274         1.5035         20.458 2024-12-29T22:44:38
   12791         0.0001         0.1340           1.37        13.7724         1.3705         20.994 2024-12-29T22:44:44
   12792         0.0001         0.1503           1.44        14.4868         1.4412         21.339 2024-12-29T22:44:44
   12793         0.0001         0.1461           1.21        12.1657         1.2093         19.242 2024-12-29T22:44:47
   12794         0.0001         0.1305           1.29        12.9807         1.2915         20.089 2024-12-29T22:44:47
   12795         0.0001         0.1824           1.12        11.3358         1.1245         19.992 2024-12-29T22:44:48
   12796         0.0000         0.2397           1.04        10.5107         1.0391         19.857 2024-12-29T22:44:49
   12797         0.0000         0.3169           0.95         9.7078         0.9549         19.408 2024-12-29T22:44:49
   12798         0.0000         0.4141           0.87         8.9276         0.8721         19.665 2024-12-29T22:44:50
   12799         0.0000         0.5253           0.79         8.2069         0.7944         19.185 2024-12-29T22:44:51
   12801        -0.0000         0.7792           0.66         6.9458         0.6556         20.589 2024-12-29T22:44:56
   12802        -0.0000         0.9158           0.60         6.4091         0.5951         21.155 2024-12-29T22:44:59
   12800        -0.0000         0.6479           0.72         7.5463         0.7222         18.785 2024-12-29T22:45:01
   12803        -0.0000         1.1937           0.49         5.5265         0.4930         19.614 2024-12-29T22:45:04
   12804        -0.0000         1.1937           0.49         5.5265         0.4930         19.625 2024-12-29T22:45:04
   12805        -0.0001         1.4661           0.41         4.8788         0.4146         19.270 2024-12-29T22:45:06
   12806        -0.0001         1.3937           0.45         5.2072         0.4510         19.641 2024-12-29T22:45:07
   12807        -0.0001         1.5939           0.38         4.6408         0.3844         19.519 2024-12-29T22:45:08
   12808        -0.0001         1.7160           0.36         4.4509         0.3593         19.423 2024-12-29T22:45:08
   12809        -0.0001         1.8318           0.34         4.3040         0.3388         19.686 2024-12-29T22:45:09
   12810        -0.0001         1.9438           0.32         4.1931         0.3221         19.269 2024-12-29T22:45:09
   12811        -0.0001         2.0484           0.31         4.1167         0.3093         19.831 2024-12-29T22:45:11
   12812        -0.0001         2.2423           0.29         4.0420         0.2921         21.327 2024-12-29T22:45:17
   12813        -0.0001         2.3334           0.29         4.0337         0.2867         20.843 2024-12-29T22:45:20
   12814        -0.0001         2.3334           0.29         4.0337         0.2867         28.880 2024-12-29T22:45:20
   12815        -0.0001         2.5075           0.28         4.0546         0.2801         19.121 2024-12-29T22:45:23
   12816        -0.0001         2.5081           0.28         4.0529         0.2799         19.400 2024-12-29T22:45:23
   12817        -0.0001         2.6791           0.28         4.0998         0.2760         19.526 2024-12-29T22:45:26
   12818        -0.0001         2.6734           0.28         4.1135         0.2777         19.901 2024-12-29T22:45:26
   12819        -0.0001         2.7633           0.27         4.1265         0.2745         19.446 2024-12-29T22:45:27
   12820        -0.0001         2.8479           0.27         4.1525         0.2729         19.373 2024-12-29T22:45:28
   12821        -0.0001         3.0212           0.27         4.1964         0.2686         19.318 2024-12-29T22:45:29
   12822        -0.0001         3.0133           0.27         4.2162         0.2710         20.221 2024-12-29T22:45:29
   12823        -0.0001         3.1093           0.27         4.2118         0.2657         23.071 2024-12-29T22:45:34
   12824        -0.0001         3.1990           0.26         4.2211         0.2622         20.622 2024-12-29T22:45:38
   12825        -0.0001         3.2905           0.26         4.2244         0.2579         19.605 2024-12-29T22:45:39
   12826        -0.0001         3.3835           0.25         4.2233         0.2532         19.618 2024-12-29T22:45:40
   12827        -0.0001         3.4784           0.25         4.2162         0.2477         19.315 2024-12-29T22:45:42
   12828        -0.0001         3.5747           0.24         4.2042         0.2417         19.619 2024-12-29T22:45:43
   12829        -0.0002         3.7497           0.24         4.2258         0.2351         19.444 2024-12-29T22:45:46
   12830        -0.0002         3.7732           0.23         4.1660         0.2280         19.343 2024-12-29T22:45:46
   12831        -0.0002         3.9730           0.21         4.1147         0.2128         19.254 2024-12-29T22:45:47
   12832        -0.0002         3.9471           0.22         4.1789         0.2205         19.957 2024-12-29T22:45:47
   12833        -0.0002         4.0749           0.20         4.0844         0.2047         19.333 2024-12-29T22:45:48
   12834        -0.0002         4.1744           0.20         4.0540         0.1967         20.914 2024-12-29T22:45:50
   12835        -0.0002         4.2736           0.19         4.0226         0.1886         20.941 2024-12-29T22:45:55
   12836        -0.0002         4.3714           0.18         3.9908         0.1805         19.321 2024-12-29T22:45:57
   12837        -0.0002         4.4675           0.17         3.9594         0.1726         19.550 2024-12-29T22:45:59
   12838        -0.0002         4.5619           0.16         3.9295         0.1649         19.951 2024-12-29T22:46:00
   12839        -0.0002         4.6542           0.16         3.9010         0.1574         19.588 2024-12-29T22:46:02
   12840        -0.0002         4.7437           0.15         3.8747         0.1503         19.060 2024-12-29T22:46:02
   12841        -0.0002         4.9157           0.14         3.8289         0.1371         19.303 2024-12-29T22:46:05
   12842        -0.0002         4.9157           0.14         3.8289         0.1371         19.564 2024-12-29T22:46:05
   12843        -0.0002         4.9955           0.13         3.8103         0.1313         19.634 2024-12-29T22:46:06
   12844        -0.0002         5.1448           0.12         3.7831         0.1211         20.578 2024-12-29T22:46:08
   12845        -0.0002         5.0717           0.13         3.7952         0.1260         21.361 2024-12-29T22:46:09
   12846        -0.0002         5.2124           0.12         3.7748         0.1169         21.371 2024-12-29T22:46:12
   12847        -0.0002         5.2757           0.11         3.7699         0.1132         19.254 2024-12-29T22:46:14
   12848        -0.0002         5.3340           0.11         3.7685         0.1102         20.024 2024-12-29T22:46:17
   12849        -0.0002         5.3874           0.11         3.7706         0.1077         19.668 2024-12-29T22:46:19
   12850        -0.0002         5.4360           0.11         3.7766         0.1059         19.219 2024-12-29T22:46:19
   12851        -0.0002         5.5180           0.10         3.7994         0.1041         19.425 2024-12-29T22:46:22
   12852        -0.0002         5.5157           0.10         3.8042         0.1047         19.724 2024-12-29T22:46:22
   12853        -0.0002         5.5792           0.10         3.8371         0.1048         20.630 2024-12-29T22:46:26
   12854        -0.0002         5.5820           0.10         3.8316         0.1041         21.154 2024-12-29T22:46:26
   12855        -0.0002         5.6010           0.11         3.8613         0.1061         20.125 2024-12-29T22:46:27
   12856        -0.0002         5.6249           0.11         3.9256         0.1113         20.412 2024-12-29T22:46:29
   12857        -0.0002         5.6268           0.11         3.9217         0.1109         20.627 2024-12-29T22:46:29
   12858        -0.0002         5.6312           0.11         3.9581         0.1143         19.905 2024-12-29T22:46:32
   12859        -0.0002         5.6295           0.12         3.9987         0.1184         20.198 2024-12-29T22:46:34
   12860        -0.0002         5.6214           0.12         4.0436         0.1233         19.409 2024-12-29T22:46:37
   12861        -0.0002         5.6068           0.13         4.0929         0.1290         19.157 2024-12-29T22:46:38
   12862        -0.0002         5.5862           0.14         4.1472         0.1354         19.244 2024-12-29T22:46:38
   12863        -0.0002         5.5578           0.14         4.2051         0.1426         20.144 2024-12-29T22:46:42
   12864        -0.0002         5.5260           0.15         4.2701         0.1507         20.464 2024-12-29T22:46:42
   12865        -0.0002         5.4277           0.17         4.4091         0.1695         20.346 2024-12-29T22:46:46
   12866        -0.0002         5.3864           0.18         4.4946         0.1802         20.073 2024-12-29T22:46:47
   12867        -0.0002         5.4775           0.16         4.3363         0.1598         21.162 2024-12-29T22:46:47
   12868        -0.0002         5.3079           0.19         4.5712         0.1917         19.972 2024-12-29T22:46:49
   12869        -0.0002         5.2612           0.20         4.6695         0.2039         19.712 2024-12-29T22:46:49
   12870        -0.0002         5.1912           0.22         4.7631         0.2168         19.348 2024-12-29T22:46:51
   12871        -0.0002         5.1155           0.23         4.8613         0.2304         19.325 2024-12-29T22:46:54
   12872        -0.0002         5.0349           0.24         4.9627         0.2445         20.185 2024-12-29T22:46:57
   12873        -0.0002         4.9499           0.26         5.0666         0.2592         19.643 2024-12-29T22:46:57
   12874        -0.0002         4.8616           0.27         5.1722         0.2742         19.613 2024-12-29T22:46:58
   12875        -0.0002         4.7321           0.29         5.2581         0.2892         21.076 2024-12-29T22:47:03
   12876        -0.0002         4.6775           0.30         5.3820         0.3043         20.612 2024-12-29T22:47:03
   12877        -0.0002         4.4894           0.33         5.5750         0.3330         20.204 2024-12-29T22:47:07
   12878        -0.0002         4.4424           0.33         5.5500         0.3329         20.132 2024-12-29T22:47:07
   12879        -0.0002         4.3938           0.35         5.6650         0.3468         20.197 2024-12-29T22:47:07
   12880        -0.0002         4.2476           0.36         5.7197         0.3596         19.307 2024-12-29T22:47:08
   12881        -0.0002         4.2095           0.37         5.8123         0.3708         19.261 2024-12-29T22:47:08
   12882        -0.0002         4.1239           0.38         5.8647         0.3803         19.807 2024-12-29T22:47:11
   12883        -0.0002         4.0422           0.39         5.9005         0.3880         19.072 2024-12-29T22:47:13
   12884        -0.0002         3.9656           0.39         5.9172         0.3935         19.945 2024-12-29T22:47:17
   12885        -0.0001         3.8946           0.40         5.9131         0.3966         19.966 2024-12-29T22:47:17
   12886        -0.0001         3.8300           0.40         5.8869         0.3972         20.305 2024-12-29T22:47:18
   12887        -0.0001         3.7199           0.39         5.7650         0.3905         20.859 2024-12-29T22:47:24
   12888        -0.0001         3.7199           0.39         5.7650         0.3905         21.275 2024-12-29T22:47:24
   12889        -0.0001         3.6032           0.38         5.6315         0.3830         19.523 2024-12-29T22:47:26
   12890        -0.0001         3.6334           0.37         5.5495         0.3733         19.627 2024-12-29T22:47:26
   12891        -0.0001         3.5930           0.36         5.4196         0.3623         19.552 2024-12-29T22:47:27
   12892        -0.0001         3.5116           0.34         5.1421         0.3386         19.582 2024-12-29T22:47:28
   12893        -0.0001         3.5116           0.34         5.1421         0.3386         19.633 2024-12-29T22:47:28
