 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
    2667        -1.2367         0.0103           0.00        -1.2316         0.0000         19.950 2024-12-29T17:36:43
    2668        -0.1709         0.0013           0.00        -0.1702         0.0000          1.812 2024-12-29T17:36:45
    2669        -1.1768         0.0101           0.00        -1.1717         0.0000         18.885 2024-12-29T17:36:46
    2670        -1.2864         0.0102           0.00        -1.2813         0.0000         20.040 2024-12-29T17:36:46
    2671        -1.2475         0.0101           0.00        -1.2424         0.0000         20.448 2024-12-29T17:36:50
    2672        -1.2611         0.0100           0.00        -1.2561         0.0000         19.530 2024-12-29T17:36:50
    2673        -1.0426         0.0109           0.00        -1.0371         0.0000         15.425 2024-12-29T17:36:52
    2674        -0.6832         0.0052           0.00        -0.6805         0.0000          6.243 2024-12-29T17:36:52
    2675        -1.2414         0.0100           0.00        -1.2363         0.0000         19.971 2024-12-29T17:36:53
    2676        -1.1598         0.0098           0.00        -1.1549         0.0000         19.015 2024-12-29T17:36:53
    2677         1.5673         0.0001           0.00         1.5674         0.0000         19.769 2024-12-29T17:36:57
    2678         1.4657         0.0000           0.00         1.4657         0.0000         43.268 2024-12-29T17:36:58
    2679        -1.0371         0.0109           0.00        -1.0317         0.0000         14.936 2024-12-29T17:36:58
    2680        -1.1257         0.0097           0.00        -1.1208         0.0000         19.673 2024-12-29T17:37:05
    2681        -0.0496         0.0063           0.00        -0.0465         0.0000         32.169 2024-12-29T17:37:06
    2682        -1.1451         0.0095           0.00        -1.1403         0.0000         20.135 2024-12-29T17:37:07
    2683        -0.9830         0.0103           0.00        -0.9778         0.0000         15.728 2024-12-29T17:37:08
    2684        -1.1299         0.0094           0.00        -1.1252         0.0000         19.277 2024-12-29T17:37:09
    2685        -1.1792         0.0094           0.00        -1.1745         0.0000         19.707 2024-12-29T17:37:10
    2686        -1.0093         0.0087           0.00        -1.0049         0.0000         18.889 2024-12-29T17:37:12
    2687        -0.9248         0.0097           0.00        -0.9199         0.0000         14.846 2024-12-29T17:37:13
    2688        -1.1487         0.0091           0.00        -1.1442         0.0000         20.649 2024-12-29T17:37:14
    2689        -1.1171         0.0093           0.00        -1.1124         0.0000         21.346 2024-12-29T17:37:14
    2690         1.7138         0.0003           0.00         1.7139         0.0000         19.513 2024-12-29T17:37:16
    2691         1.7362         0.0003           0.00         1.7364         0.0000         20.658 2024-12-29T17:37:18
    2692        -0.8891         0.0094           0.00        -0.8844         0.0000         15.652 2024-12-29T17:37:24
    2693        -0.9843         0.0087           0.00        -0.9800         0.0000         19.342 2024-12-29T17:37:24
    2694        -1.0226         0.0085           0.00        -1.0183         0.0000         19.635 2024-12-29T17:37:26
    2695        -0.8629         0.0091           0.00        -0.8583         0.0000         15.511 2024-12-29T17:37:28
    2696        -0.9825         0.0084           0.00        -0.9783         0.0000         20.288 2024-12-29T17:37:30
    2697         0.2351         0.0035           0.00         0.2369         0.0000         19.721 2024-12-29T17:37:32
    2698        -0.9959         0.0084           0.00        -0.9917         0.0000         23.003 2024-12-29T17:37:32
    2699        -0.9894         0.0081           0.00        -0.9854         0.0000         20.211 2024-12-29T17:37:34
    2701         1.8727         0.0005           0.00         1.8730         0.0000         19.530 2024-12-29T17:37:36
    2702         1.8887         0.0005           0.00         1.8889         0.0000         19.441 2024-12-29T17:37:38
    2703        -0.8146         0.0087           0.00        -0.8102         0.0000         15.895 2024-12-29T17:37:39
    2700        -0.9788         0.0081           0.00        -0.9748         0.0000         20.314 2024-12-29T17:37:41
    2704        -0.9075         0.0077           0.00        -0.9036         0.0000         18.952 2024-12-29T17:37:43
    2705        -0.7779         0.0083           0.00        -0.7737         0.0000         16.251 2024-12-29T17:37:44
    2706        -0.8442         0.0076           0.00        -0.8404         0.0000         19.813 2024-12-29T17:37:46
    2707        -0.8634         0.0074           0.00        -0.8596         0.0000         20.516 2024-12-29T17:37:51
    2708        -0.8239         0.0072           0.00        -0.8203         0.0000         19.560 2024-12-29T17:37:53
    2709         2.0231         0.0009           0.00         2.0236         0.0000         18.857 2024-12-29T17:37:55
    2710        -0.6922         0.0076           0.00        -0.6884         0.0000         15.760 2024-12-29T17:37:55
    2711         2.0553         0.0009           0.00         2.0558         0.0000         18.498 2024-12-29T17:37:56
    2712        -0.8589         0.0073           0.00        -0.8553         0.0000         24.014 2024-12-29T17:37:56
    2713        -1.1033         0.0085           0.00        -1.0990         0.0000         24.885 2024-12-29T17:37:59
    2714        -0.6635         0.0073           0.00        -0.6598         0.0000         15.925 2024-12-29T17:38:00
    2715         1.7715         0.0004           0.00         1.7717         0.0000         55.949 2024-12-29T17:38:02
    2716        -0.7461         0.0067           0.00        -0.7427         0.0000         19.024 2024-12-29T17:38:02
    2717        -0.7235         0.0065           0.00        -0.7203         0.0000         19.479 2024-12-29T17:38:05
    2718        -0.6034         0.0068           0.00        -0.6000         0.0000         14.451 2024-12-29T17:38:10
    2719        -0.7117         0.0064           0.00        -0.7085         0.0000         20.828 2024-12-29T17:38:12
    2720        -0.6886         0.0063           0.00        -0.6854         0.0000         19.679 2024-12-29T17:38:13
    2721         2.1733         0.0012           0.00         2.1739         0.0000         18.864 2024-12-29T17:38:14
    2722         2.2333         0.0014           0.00         2.2340         0.0000         18.557 2024-12-29T17:38:15
    2723        -0.5489         0.0064           0.00        -0.5457         0.0000         15.992 2024-12-29T17:38:16
    2724        -0.5917         0.0060           0.00        -0.5887         0.0000         21.130 2024-12-29T17:38:18
    2725        -0.5989         0.0059           0.00        -0.5959         0.0000         19.687 2024-12-29T17:38:19
    2726        -0.5432         0.0056           0.00        -0.5404         0.0000         19.198 2024-12-29T17:38:21
    2727         2.2897         0.0016           0.00         2.2905         0.0000         19.411 2024-12-29T17:38:21
    2728        -0.4999         0.0060           0.00        -0.4969         0.0000         15.124 2024-12-29T17:38:25
    2729         1.9771         0.0007           0.00         1.9774         0.0000         53.612 2024-12-29T17:38:25
    2730        -0.2465         0.0019           0.00        -0.2456         0.0000          7.156 2024-12-29T17:38:26
    2731        -0.5847         0.0055           0.00        -0.5819         0.0000         21.134 2024-12-29T17:38:27
    2732        -0.5137         0.0053           0.00        -0.5110         0.0000         19.042 2024-12-29T17:38:31
    2733        -0.5265         0.0052           0.00        -0.5238         0.0000         18.769 2024-12-29T17:38:32
    2734         2.3868         0.0019           0.00         2.3877         0.0000         18.368 2024-12-29T17:38:32
    2735        -0.4426         0.0056           0.00        -0.4398         0.0000         15.822 2024-12-29T17:38:32
    2736         2.3775         0.0019           0.00         2.3784         0.0000         20.485 2024-12-29T17:38:35
    2737         1.5655         0.0026           0.00         1.5668         0.0000         18.711 2024-12-29T17:38:36
    2738        -0.3643         0.0050           0.00        -0.3618         0.0000         14.804 2024-12-29T17:38:40
    2739         2.4429         0.0023           0.00         2.4441         0.0000         19.264 2024-12-29T17:38:41
    2740        -0.4105         0.0047           0.00        -0.4082         0.0000         21.394 2024-12-29T17:38:43
    2741        -0.3910         0.0045           0.00        -0.3888         0.0000         20.206 2024-12-29T17:38:46
    2742        -0.3350         0.0043           0.00        -0.3329         0.0000         21.150 2024-12-29T17:38:48
    2743        -0.2826         0.0044           0.00        -0.2804         0.0000         15.982 2024-12-29T17:38:48
    2744         2.5107         0.0024           0.00         2.5119         0.0000         24.133 2024-12-29T17:38:49
    2745        -0.3248         0.0044           0.00        -0.3226         0.0000         18.932 2024-12-29T17:38:50
    2746         2.6241         0.0029           0.00         2.6255         0.0000         18.393 2024-12-29T17:38:50
    2747        -0.3087         0.0041           0.00        -0.3066         0.0000         18.846 2024-12-29T17:38:51
    2748         0.1286         0.0000           0.00         0.1286         0.0000          2.032 2024-12-29T17:38:52
    2749        -0.2124         0.0018           0.00        -0.2115         0.0000          7.257 2024-12-29T17:38:53
    2750        -0.2423         0.0042           0.00        -0.2402         0.0000         15.709 2024-12-29T17:38:55
    2751         2.6907         0.0030           0.00         2.6922         0.0000         19.614 2024-12-29T17:38:56
    2752         2.6448         0.0029           0.00         2.6463         0.0000         21.019 2024-12-29T17:38:56
    2753         2.7221         0.0032           0.00         2.7237         0.0000         19.370 2024-12-29T17:39:00
    2754        -0.1761         0.0038           0.00        -0.1742         0.0000         16.157 2024-12-29T17:39:04
    2755         2.1411         0.0024           0.00         2.1423         0.0000         22.672 2024-12-29T17:39:05
    2756        -0.1786         0.0034           0.00        -0.1769         0.0000         19.233 2024-12-29T17:39:07
    2757         2.8009         0.0036           0.00         2.8027         0.0000         19.141 2024-12-29T17:39:08
    2758         2.7937         0.0039           0.00         2.7957         0.0000         19.136 2024-12-29T17:39:10
    2759        -0.1009         0.0031           0.00        -0.0993         0.0000         19.553 2024-12-29T17:39:10
    2760        -0.1133         0.0031           0.00        -0.1118         0.0000         19.267 2024-12-29T17:39:11
    2761        -0.0852         0.0032           0.00        -0.0835         0.0000         16.042 2024-12-29T17:39:11
    2762        -0.0945         0.0030           0.00        -0.0930         0.0000         19.073 2024-12-29T17:39:12
    2763         2.9202         0.0043           0.00         2.9224         0.0000         19.843 2024-12-29T17:39:16
    2764         2.9166         0.0042           0.00         2.9187         0.0000         20.655 2024-12-29T17:39:17
    2765        -0.0368         0.0030           0.00        -0.0353         0.0000         14.334 2024-12-29T17:39:19
    2766         2.9714         0.0044           0.00         2.9736         0.0000         20.309 2024-12-29T17:39:20
    2767        -0.1082         0.0019           0.00        -0.1072         0.0000         12.737 2024-12-29T17:39:23
    2768         0.0316         0.0025           0.00         0.0329         0.0000         18.506 2024-12-29T17:39:25
    2769         0.0467         0.0025           0.00         0.0480         0.0000         15.886 2024-12-29T17:39:27
    2770         2.9543         0.0046           0.00         2.9566         0.0000         22.826 2024-12-29T17:39:28
    2771         3.0411         0.0049           0.00         3.0436         0.0000         18.958 2024-12-29T17:39:28
    2772         3.0086         0.0048           0.00         3.0110         0.0000         21.505 2024-12-29T17:39:30
    2773         0.1093         0.0023           0.00         0.1104         0.0000         19.004 2024-12-29T17:39:30
    2774         0.1291         0.0022           0.00         0.1302         0.0000         19.173 2024-12-29T17:39:32
    2775         0.1046         0.0022           0.00         0.1057         0.0000         14.242 2024-12-29T17:39:33
    2776         3.0962         0.0055           0.00         3.0989         0.0000         19.930 2024-12-29T17:39:36
    2777         3.1384         0.0055           0.00         3.1411         0.0000         19.708 2024-12-29T17:39:36
    2778         0.1985         0.0020           0.00         0.1995         0.0000         18.858 2024-12-29T17:39:42
    2779         3.2222         0.0057           0.00         3.2250         0.0000         22.361 2024-12-29T17:39:43
    2780         0.1488         0.0020           0.00         0.1498         0.0000         15.830 2024-12-29T17:39:43
    2781         0.2145         0.0018           0.00         0.2154         0.0000         18.864 2024-12-29T17:39:44
    2782         3.2250         0.0061           0.00         3.2281         0.0000         18.980 2024-12-29T17:39:47
    2783         3.3170         0.0062           0.00         3.3201         0.0000         19.294 2024-12-29T17:39:48
    2784         0.2308         0.0017           0.00         0.2316         0.0000         15.673 2024-12-29T17:39:48
    2785         3.3389         0.0064           0.00         3.3421         0.0000         18.920 2024-12-29T17:39:49
    2786         0.6724         0.0009           0.00         0.6729         0.0000         19.096 2024-12-29T17:39:49
    2787         0.3017         0.0015           0.00         0.3024         0.0000         19.406 2024-12-29T17:39:51
    2788         3.3691         0.0069           0.00         3.3725         0.0000         19.101 2024-12-29T17:39:55
    2789         3.3447         0.0069           0.00         3.3481         0.0000         19.815 2024-12-29T17:39:56
    2790         0.2918         0.0014           0.00         0.2925         0.0000         15.717 2024-12-29T17:39:59
    2791         0.3967         0.0013           0.00         0.3974         0.0000         18.892 2024-12-29T17:40:01
    2792         3.4684         0.0071           0.00         3.4720         0.0000         18.940 2024-12-29T17:40:02
    2793         0.4361         0.0012           0.00         0.4367         0.0000         19.405 2024-12-29T17:40:04
    2794         0.3434         0.0013           0.00         0.3440         0.0000         15.880 2024-12-29T17:40:04
    2795         3.4307         0.0074           0.00         3.4345         0.0000         18.856 2024-12-29T17:40:06
    2796         3.4762         0.0076           0.00         3.4800         0.0000         19.053 2024-12-29T17:40:07
    2797         3.4843         0.0078           0.00         3.4883         0.0000         18.784 2024-12-29T17:40:08
    2798         1.2948         0.0000           0.00         1.2948         0.0000         19.310 2024-12-29T17:40:09
    2799         0.5221         0.0010           0.00         0.5226         0.0000         20.649 2024-12-29T17:40:12
    2801         3.5943         0.0082           0.00         3.5984         0.0000         19.691 2024-12-29T17:40:15
    2802         3.5994         0.0083           0.00         3.6036         0.0000         19.791 2024-12-29T17:40:16
    2803         0.5893         0.0008           0.00         0.5897         0.0000         19.018 2024-12-29T17:40:20
    2804         0.4764         0.0008           0.00         0.4768         0.0000         15.280 2024-12-29T17:40:20
    2800         0.4234         0.0010           0.00         0.4239         0.0000         13.686 2024-12-29T17:40:20
    2805         3.6797         0.0087           0.00         3.6841         0.0000         19.075 2024-12-29T17:40:21
    2806         0.6367         0.0008           0.00         0.6370         0.0000         19.262 2024-12-29T17:40:23
    2807         3.7026         0.0091           0.00         3.7072         0.0000         18.745 2024-12-29T17:40:25
    2808         3.6719         0.0092           0.00         3.6765         0.0000         19.197 2024-12-29T17:40:26
    2809         3.7581         0.0093           0.00         3.7627         0.0000         19.885 2024-12-29T17:40:28
    2810         1.4776         0.0000           0.00         1.4776         0.0000         19.420 2024-12-29T17:40:28
    2811         3.7935         0.0100           0.00         3.7985         0.0000         18.531 2024-12-29T17:40:34
    2812         3.8030         0.0098           0.00         3.8079         0.0000         19.485 2024-12-29T17:40:34
    2813         2.9248         0.0084           0.00         2.9290         0.0000         23.656 2024-12-29T17:40:35
    2814         0.9526         0.0015           0.00         0.9533         0.0000         15.791 2024-12-29T17:40:35
    2815         0.9667         0.0016           0.00         0.9675         0.0000         23.692 2024-12-29T17:40:36
    2816         0.7973         0.0004           0.00         0.7975         0.0000         19.182 2024-12-29T17:40:39
    2817         3.8772         0.0104           0.00         3.8824         0.0000         19.531 2024-12-29T17:40:40
    2818         0.8022         0.0004           0.00         0.8024         0.0000         18.597 2024-12-29T17:40:42
    2819         3.9072         0.0113           0.00         3.9129         0.0000         18.705 2024-12-29T17:40:44
    2820         3.8282         0.0107           0.00         3.8335         0.0000         18.279 2024-12-29T17:40:44
    2821         3.8808         0.0109           0.00         3.8863         0.0000         19.441 2024-12-29T17:40:47
    2822         3.3987         0.0079           0.00         3.4026         0.0000         19.432 2024-12-29T17:40:47
    2823         1.2290         0.0028           0.00         1.2304         0.0000         14.430 2024-12-29T17:40:50
    2824         1.2486         0.0029           0.00         1.2501         0.0000         15.728 2024-12-29T17:40:52
    2825         3.8461         0.0112           0.00         3.8517         0.0000         18.761 2024-12-29T17:40:53
    2826         3.8774         0.0111           0.00         3.8829         0.0000         19.128 2024-12-29T17:40:54
    2827         4.0710         0.0127           0.00         4.0773         0.0000         19.196 2024-12-29T17:40:54
    2828         0.9388         0.0002           0.00         0.9389         0.0000         18.992 2024-12-29T17:40:58
    2829         4.0018         0.0118           0.00         4.0077         0.0000         18.841 2024-12-29T17:40:59
    2830         0.9601         0.0002           0.00         0.9602         0.0000         18.652 2024-12-29T17:41:00
    2831         3.9698         0.0122           0.00         3.9758         0.0000         18.469 2024-12-29T17:41:03
    2832         1.4429         0.0034           0.00         1.4446         0.0000         13.471 2024-12-29T17:41:03
    2833         1.4798         0.0034           0.00         1.4815         0.0000         13.978 2024-12-29T17:41:06
    2834         4.0165         0.0120           0.00         4.0226         0.0000         22.892 2024-12-29T17:41:06
    2835         4.1026         0.0124           0.00         4.1088         0.0000         19.957 2024-12-29T17:41:07
    2836         4.7125         0.0191           0.00         4.7220         0.0000         22.552 2024-12-29T17:41:10
    2837         4.6650         0.0182           0.00         4.6741         0.0000         18.536 2024-12-29T17:41:12
    2838         4.0564         0.0128           0.00         4.0628         0.0000         18.754 2024-12-29T17:41:12
    2839         4.1640         0.0130           0.00         4.1705         0.0000         20.749 2024-12-29T17:41:15
    2840         1.0890         0.0001           0.00         1.0891         0.0000         18.431 2024-12-29T17:41:16
    2841         4.1469         0.0132           0.00         4.1536         0.0000         18.473 2024-12-29T17:41:18
    2842         2.0175         0.0063           0.00         2.0206         0.0000         15.488 2024-12-29T17:41:19
    2843         1.1010         0.0001           0.00         1.1011         0.0000         19.076 2024-12-29T17:41:19
    2844         2.0428         0.0065           0.00         2.0460         0.0000         14.572 2024-12-29T17:41:20
    2845         4.1666         0.0134           0.00         4.1733         0.0000         21.003 2024-12-29T17:41:24
    2846         4.2138         0.0139           0.00         4.2207         0.0000         18.981 2024-12-29T17:41:25
    2847         4.2859         0.0140           0.00         4.2929         0.0000         18.914 2024-12-29T17:41:26
    2848         4.2295         0.0143           0.00         4.2366         0.0000         19.314 2024-12-29T17:41:29
    2849         5.4780         0.0292           0.00         5.4926         0.0000         18.458 2024-12-29T17:41:30
    2850         4.2321         0.0143           0.00         4.2392         0.0000         18.570 2024-12-29T17:41:31
    2851         4.3224         0.0144           0.00         4.3296         0.0000         18.323 2024-12-29T17:41:34
    2852         2.4425         0.0034           0.00         2.4442         0.0000         18.565 2024-12-29T17:41:35
    2853         2.4301         0.0091           0.00         2.4346         0.0000         16.131 2024-12-29T17:41:35
    2854         2.5135         0.0100           0.00         2.5185         0.0000         15.878 2024-12-29T17:41:36
    2855         4.3658         0.0146           0.00         4.3731         0.0000         19.012 2024-12-29T17:41:37
    2856         4.2586         0.0146           0.00         4.2659         0.0000         19.215 2024-12-29T17:41:39
    2857         4.3898         0.0153           0.00         4.3974         0.0000         18.837 2024-12-29T17:41:44
    2858         4.3453         0.0151           0.00         4.3528         0.0000         21.216 2024-12-29T17:41:45
    2859         2.0343         0.0087           0.00         2.0387         0.0000         10.332 2024-12-29T17:41:45
    2860         4.4179         0.0153           0.00         4.4255         0.0000         20.331 2024-12-29T17:41:46
    2862         4.9119         0.0221           0.00         4.9229         0.0000         18.928 2024-12-29T17:41:48
    2861         5.7587         0.0313           0.00         5.7744         0.0000         18.025 2024-12-29T17:41:48
    2863         4.3750         0.0155           0.00         4.3827         0.0000         19.324 2024-12-29T17:41:50
    2864         2.7827         0.0128           0.00         2.7891         0.0000         16.054 2024-12-29T17:41:51
    2865         2.8542         0.0133           0.00         2.8609         0.0000         15.983 2024-12-29T17:41:52
    2866         4.2906         0.0156           0.00         4.2984         0.0000         19.021 2024-12-29T17:41:53
    2867         4.4513         0.0161           0.00         4.4593         0.0000         18.885 2024-12-29T17:41:56
    2868         4.3978         0.0162           0.00         4.4059         0.0000         18.660 2024-12-29T17:41:57
    2869         4.4606         0.0162           0.00         4.4688         0.0000         19.201 2024-12-29T17:42:03
    2870         4.5491         0.0164           0.00         4.5573         0.0000         19.020 2024-12-29T17:42:04
    2871         4.5080         0.0188           0.00         4.5174         0.0000         19.502 2024-12-29T17:42:05
    2872         4.4391         0.0165           0.00         4.4474         0.0000         19.181 2024-12-29T17:42:05
    2873         5.8023         0.0331           0.00         5.8189         0.0000         18.365 2024-12-29T17:42:06
    2874         5.4068         0.0273           0.00         5.4204         0.0000         18.506 2024-12-29T17:42:07
    2875         3.7823         0.0207           0.00         3.7927         0.0000         16.274 2024-12-29T17:42:07
    2876         3.7943         0.0209           0.00         3.8047         0.0000         16.434 2024-12-29T17:42:09
    2877         4.6403         0.0166           0.00         4.6486         0.0000         18.836 2024-12-29T17:42:09
    2878         4.4875         0.0168           0.00         4.4959         0.0000         18.859 2024-12-29T17:42:11
    2879         4.5315         0.0169           0.00         4.5399         0.0000         19.302 2024-12-29T17:42:15
    2880         4.5781         0.0170           0.00         4.5866         0.0000         18.569 2024-12-29T17:42:16
    2881         0.5520         0.0024           0.00         0.5532         0.0000          3.131 2024-12-29T17:42:19
    2882         4.5250         0.0170           0.00         4.5335         0.0000         19.022 2024-12-29T17:42:22
    2883         4.5729         0.0171           0.00         4.5814         0.0000         18.652 2024-12-29T17:42:23
    2884         3.8029         0.0210           0.00         3.8134         0.0000         15.893 2024-12-29T17:42:23
    2885         5.2278         0.0254           0.00         5.2405         0.0000         19.778 2024-12-29T17:42:24
    2886         4.4817         0.0172           0.00         4.4903         0.0000         19.041 2024-12-29T17:42:24
    2887         3.7977         0.0209           0.00         3.8082         0.0000         16.030 2024-12-29T17:42:25
    2888         5.8585         0.0340           0.00         5.8755         0.0000         18.456 2024-12-29T17:42:25
    2889         5.7333         0.0310           0.00         5.7488         0.0000         18.566 2024-12-29T17:42:25
    2890         4.6500         0.0173           0.00         4.6587         0.0000         19.254 2024-12-29T17:42:28
    2891         4.4755         0.0174           0.00         4.4842         0.0000         18.858 2024-12-29T17:42:30
    2892         4.6079         0.0174           0.00         4.6165         0.0000         19.374 2024-12-29T17:42:34
    2893         4.5164         0.0170           0.00         4.5249         0.0000         20.110 2024-12-29T17:42:39
    2894         3.8119         0.0212           0.00         3.8225         0.0000         15.917 2024-12-29T17:42:39
    2895         3.8677         0.0221           0.00         3.8787         0.0000         15.937 2024-12-29T17:42:41
    2896         4.5506         0.0175           0.00         4.5594         0.0000         18.887 2024-12-29T17:42:41
    2897         4.5555         0.0175           0.00         4.5642         0.0000         19.025 2024-12-29T17:42:42
    2898         5.8584         0.0347           0.00         5.8758         0.0000         17.858 2024-12-29T17:42:43
    2899         4.5469         0.0176           0.00         4.5557         0.0000         18.999 2024-12-29T17:42:43
    2901         5.0753         0.0236           0.00         5.0871         0.0000         20.319 2024-12-29T17:42:45
    2902         4.5354         0.0176           0.00         4.5442         0.0000         19.402 2024-12-29T17:42:48
    2903         4.5818         0.0176           0.00         4.5906         0.0000         18.927 2024-12-29T17:42:49
    2900         6.2297         0.0375           0.00         6.2485         0.0000         18.953 2024-12-29T17:42:52
    2904         4.6111         0.0176           0.00         4.6199         0.0000         19.509 2024-12-29T17:42:54
    2905         3.8284         0.0215           0.00         3.8391         0.0000         14.684 2024-12-29T17:42:54
    2906         3.8319         0.0216           0.00         3.8427         0.0000         15.625 2024-12-29T17:42:56
    2907         4.7893         0.0209           0.00         4.7997         0.0000         18.546 2024-12-29T17:42:58
    2908         4.5754         0.0175           0.00         4.5841         0.0000         18.627 2024-12-29T17:43:00
    2909         4.5469         0.0175           0.00         4.5556         0.0000         18.750 2024-12-29T17:43:00
    2910         5.9266         0.0346           0.00         5.9439         0.0000         18.809 2024-12-29T17:43:02
    2911         4.5209         0.0174           0.00         4.5296         0.0000         19.426 2024-12-29T17:43:03
    2912         4.9923         0.0235           0.00         5.0041         0.0000         19.716 2024-12-29T17:43:04
    2913         4.5038         0.0172           0.00         4.5123         0.0000         19.126 2024-12-29T17:43:07
    2914         4.5099         0.0172           0.00         4.5185         0.0000         19.906 2024-12-29T17:43:09
    2915         3.7974         0.0211           0.00         3.8079         0.0000         15.409 2024-12-29T17:43:09
    2916         3.8044         0.0212           0.00         3.8151         0.0000         14.983 2024-12-29T17:43:11
    2917         4.5646         0.0172           0.00         4.5732         0.0000         28.554 2024-12-29T17:43:12
    2918         4.4508         0.0170           0.00         4.4593         0.0000         19.411 2024-12-29T17:43:13
    2919         4.4504         0.0169           0.00         4.4589         0.0000         21.357 2024-12-29T17:43:19
    2920         4.5493         0.0169           0.00         4.5578         0.0000         19.129 2024-12-29T17:43:19
    2921         4.4856         0.0169           0.00         4.4941         0.0000         18.858 2024-12-29T17:43:19
    2922         5.5744         0.0309           0.00         5.5899         0.0000         18.369 2024-12-29T17:43:20
    2923         4.5001         0.0167           0.00         4.5085         0.0000         18.604 2024-12-29T17:43:21
    2924         3.8258         0.0218           0.00         3.8367         0.0000         15.134 2024-12-29T17:43:24
    2925         4.5570         0.0166           0.00         4.5653         0.0000         20.045 2024-12-29T17:43:24
    2926         3.8333         0.0219           0.00         3.8442         0.0000         14.312 2024-12-29T17:43:26
    2927         4.4464         0.0165           0.00         4.4547         0.0000         19.792 2024-12-29T17:43:27
    2928         4.5842         0.0164           0.00         4.5924         0.0000         19.864 2024-12-29T17:43:29
    2929         4.4299         0.0163           0.00         4.4380         0.0000         20.014 2024-12-29T17:43:32
    2930         4.3917         0.0162           0.00         4.3998         0.0000         19.668 2024-12-29T17:43:33
    2931         4.3821         0.0168           0.00         4.3905         0.0000         18.385 2024-12-29T17:43:38
    2932         4.3933         0.0159           0.00         4.4013         0.0000         18.568 2024-12-29T17:43:38
    2933         4.8054         0.0216           0.00         4.8162         0.0000         19.486 2024-12-29T17:43:40
    2934         4.4392         0.0157           0.00         4.4471         0.0000         18.840 2024-12-29T17:43:40
    2935         3.8587         0.0224           0.00         3.8699         0.0000         16.142 2024-12-29T17:43:40
    2936         5.3803         0.0263           0.00         5.3935         0.0000         22.201 2024-12-29T17:43:41
    2937         3.9131         0.0233           0.00         3.9247         0.0000         16.095 2024-12-29T17:43:42
    2938         4.4908         0.0164           0.00         4.4990         0.0000         19.316 2024-12-29T17:43:44
    2939         4.2384         0.0152           0.00         4.2460         0.0000         19.461 2024-12-29T17:43:46
    2940         4.2845         0.0151           0.00         4.2920         0.0000         19.175 2024-12-29T17:43:48
    2941         4.3283         0.0150           0.00         4.3358         0.0000         18.799 2024-12-29T17:43:51
    2942         4.3890         0.0149           0.00         4.3964         0.0000         19.177 2024-12-29T17:43:52
    2943         4.0531         0.0258           0.00         4.0660         0.0000         15.870 2024-12-29T17:43:56
    2944         4.7473         0.0183           0.00         4.7565         0.0000         19.084 2024-12-29T17:43:57
    2945         4.4177         0.0146           0.00         4.4250         0.0000         19.143 2024-12-29T17:43:57
    2946         4.0562         0.0259           0.00         4.0691         0.0000         15.824 2024-12-29T17:43:58
    2947         4.2781         0.0144           0.00         4.2853         0.0000         19.102 2024-12-29T17:43:59
    2948         4.3356         0.0146           0.00         4.3429         0.0000         19.225 2024-12-29T17:43:59
    2949         5.6049         0.0296           0.00         5.6198         0.0000         18.693 2024-12-29T17:44:00
    2950         4.6630         0.0201           0.00         4.6731         0.0000         19.409 2024-12-29T17:44:03
    2951         4.1727         0.0140           0.00         4.1797         0.0000         18.932 2024-12-29T17:44:05
    2952         4.1222         0.0135           0.00         4.1290         0.0000         19.885 2024-12-29T17:44:08
    2953         4.1341         0.0133           0.00         4.1408         0.0000         19.000 2024-12-29T17:44:10
    2954         4.1298         0.0132           0.00         4.1363         0.0000         19.106 2024-12-29T17:44:11
    2955         4.0165         0.0253           0.00         4.0291         0.0000         16.204 2024-12-29T17:44:13
    2956         3.9926         0.0249           0.00         4.0051         0.0000         16.018 2024-12-29T17:44:14
    2957         5.5168         0.0280           0.00         5.5308         0.0000         18.557 2024-12-29T17:44:15
    2958         4.3991         0.0142           0.00         4.4062         0.0000         18.424 2024-12-29T17:44:15
    2959         5.2837         0.0268           0.00         5.2971         0.0000         17.494 2024-12-29T17:44:17
    2960         4.4178         0.0171           0.00         4.4263         0.0000         18.831 2024-12-29T17:44:18
    2961         4.1640         0.0210           0.00         4.1745         0.0000         18.328 2024-12-29T17:44:18
    2962         5.0674         0.0253           0.00         5.0801         0.0000         20.350 2024-12-29T17:44:24
    2963         4.0185         0.0129           0.00         4.0249         0.0000         18.808 2024-12-29T17:44:24
    2964         4.8242         0.0210           0.00         4.8347         0.0000         18.638 2024-12-29T17:44:27
    2965         3.8529         0.0228           0.00         3.8643         0.0000         15.907 2024-12-29T17:44:28
    2966         3.8366         0.0225           0.00         3.8479         0.0000         15.360 2024-12-29T17:44:29
    2967         3.8641         0.0114           0.00         3.8698         0.0000         19.152 2024-12-29T17:44:29
    2968         4.6471         0.0194           0.00         4.6568         0.0000         18.818 2024-12-29T17:44:30
    2969         5.2150         0.0248           0.00         5.2274         0.0000         18.358 2024-12-29T17:44:34
    2970         4.8557         0.0216           0.00         4.8665         0.0000         18.829 2024-12-29T17:44:34
    2971         3.7435         0.0113           0.00         3.7492         0.0000         18.470 2024-12-29T17:44:36
    2972         4.9629         0.0231           0.00         4.9744         0.0000         19.015 2024-12-29T17:44:37
